-l,-f,-j,--bs,--ws,--fl,--mm,--lm,filename,orig_size,enc_size,ratio,enc_time,dec_time
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/webster,41458703,11967355,28.9,3.0366199016571045,0.35565972328186035
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/reymont,6627202,1840079,27.8,0.6909973621368408,0.060749053955078125
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/dickens,10192446,3866376,37.9,0.8658843040466309,0.12421441078186035
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/mozilla,51220480,18921505,36.9,5.761754512786865,0.3312842845916748
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/osdb,10085684,3664876,36.3,0.7992055416107178,0.07878661155700684
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/x-ray,8474240,5938363,70.1,0.8544681072235107,0.15308141708374023
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/samba,21606400,5182584,24.0,1.7403438091278076,0.11451935768127441
0,ctx,16,262144,65536,65536,0,4,datasets/silesia/sao,7251944,5314061,73.3,0.6837067604064941,0.08158469200134277
0,ctx,16,262144,65536,65536,0,4,AVERAGE,18781209.09090909,6023627.818181818,32.1,1.7208101749420166,0.14271978898481888
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/ooffice,6152192,3168939,51.5,0.5268323421478271,0.07184696197509766
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/mr,9970564,3731775,37.4,0.8232996463775635,0.10862231254577637
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/nci,33553445,3671880,10.9,2.420670509338379,0.12686896324157715
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/webster,41458703,13130347,31.7,2.8821372985839844,0.40405845642089844
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/reymont,6627202,2102200,31.7,0.5709059238433838,0.06958842277526855
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/dickens,10192446,4190243,41.1,0.8199756145477295,0.13312888145446777
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/mozilla,51220480,19646587,38.4,3.963113784790039,0.35796356201171875
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/osdb,10085684,3838887,38.1,0.7855603694915771,0.08561515808105469
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/x-ray,8474240,5988157,70.7,0.7054922580718994,0.1393113136291504
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/samba,21606400,5597464,25.9,1.5932519435882568,0.13220620155334473
0,ctx,16,262144,65536,131072,10,0,datasets/silesia/sao,7251944,5418163,74.7,0.6517274379730225,0.08183479309082031
0,ctx,16,262144,65536,131072,10,0,AVERAGE,18781209.09090909,6407694.7272727275,34.1,1.4311788298866965,0.1555495478890159
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/ooffice,6152192,3125153,50.8,0.527254581451416,0.06452727317810059
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/mr,9970564,3790893,38.0,0.8130600452423096,0.09952521324157715
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/nci,33553445,3358410,10.0,2.240889072418213,0.11450576782226562
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/webster,41458703,12828014,30.9,2.900561571121216,0.37845873832702637
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/reymont,6627202,2038569,30.8,0.5349817276000977,0.06533169746398926
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/dickens,10192446,4132541,40.5,0.8018062114715576,0.12565851211547852
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/mozilla,51220480,19287773,37.7,3.553741216659546,0.33550524711608887
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/osdb,10085684,3796909,37.6,0.7401680946350098,0.08481192588806152
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/x-ray,8474240,5978209,70.5,0.702124834060669,0.12561941146850586
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/samba,21606400,5445083,25.2,1.4276320934295654,0.12369465827941895
0,ctx,16,262144,65536,131072,10,1,datasets/silesia/sao,7251944,5387198,74.3,0.6028041839599609,0.07825231552124023
0,ctx,16,262144,65536,131072,10,1,AVERAGE,18781209.09090909,6288068.363636363,33.5,1.3495476029135964,0.14508097822015936
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/ooffice,6152192,3132876,50.9,0.47398924827575684,0.06450057029724121
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/mr,9970564,3814449,38.3,0.7027530670166016,0.09948086738586426
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/nci,33553445,3246965,9.7,2.1187236309051514,0.10918331146240234
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/webster,41458703,12760139,30.8,3.051832437515259,0.4615023136138916
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/reymont,6627202,2045336,30.9,0.5016226768493652,0.06583786010742188
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/dickens,10192446,4119051,40.4,0.7442569732666016,0.11877822875976562
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/mozilla,51220480,19293390,37.7,3.3828330039978027,0.3129615783691406
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/osdb,10085684,3750828,37.2,0.6929144859313965,0.07613062858581543
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/x-ray,8474240,5989966,70.7,0.6973550319671631,0.12064218521118164
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/samba,21606400,5366063,24.8,1.4168941974639893,0.11858034133911133
0,ctx,16,262144,65536,131072,10,2,datasets/silesia/sao,7251944,5426113,74.8,0.5594472885131836,0.07699275016784668
0,ctx,16,262144,65536,131072,10,2,AVERAGE,18781209.09090909,6267743.2727272725,33.4,1.3038747310638428,0.1476900577545166
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/ooffice,6152192,3119120,50.7,0.4667956829071045,0.05923128128051758
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/mr,9970564,3837082,38.5,0.6828548908233643,0.09526252746582031
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/nci,33553445,3248070,9.7,1.9964566230773926,0.10731172561645508
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/webster,41458703,12772727,30.8,2.5213623046875,0.35114073753356934
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/reymont,6627202,2049745,30.9,0.5158998966217041,0.06439208984375
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/dickens,10192446,4147639,40.7,0.6842632293701172,0.12131500244140625
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/mozilla,51220480,19234906,37.6,3.1196556091308594,0.3136019706726074
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/osdb,10085684,3748074,37.2,0.7442135810852051,0.07593345642089844
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/x-ray,8474240,5992000,70.7,0.6440513134002686,0.12325572967529297
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/samba,21606400,5359021,24.8,1.3314564228057861,0.11189603805541992
0,ctx,16,262144,65536,131072,10,3,datasets/silesia/sao,7251944,5423696,74.8,0.5364108085632324,0.07399296760559082
0,ctx,16,262144,65536,131072,10,3,AVERAGE,18781209.09090909,6266552.7272727275,33.4,1.2039473056793213,0.13612122969193893
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/ooffice,6152192,3116147,50.7,0.43576526641845703,0.06297683715820312
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/mr,9970564,3815419,38.3,0.6797435283660889,0.10336995124816895
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/nci,33553445,3238791,9.7,1.9374091625213623,0.10045361518859863
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/webster,41458703,12728695,30.7,2.629270553588867,0.3548164367675781
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/reymont,6627202,2052089,31.0,0.4625728130340576,0.05991864204406738
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/dickens,10192446,4134547,40.6,0.6999201774597168,0.12074446678161621
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/mozilla,51220480,19229426,37.5,3.33625864982605,0.3274729251861572
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/osdb,10085684,3747535,37.2,0.7340116500854492,0.07742691040039062
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/x-ray,8474240,5996445,70.8,0.694000244140625,0.12675142288208008
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/samba,21606400,5349012,24.8,1.3825328350067139,0.11478853225708008
0,ctx,16,262144,65536,131072,10,4,datasets/silesia/sao,7251944,5415507,74.7,0.5357406139373779,0.07738137245178223
0,ctx,16,262144,65536,131072,10,4,AVERAGE,18781209.09090909,6256692.090909091,33.3,1.2297477722167969,0.13873646476052023
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/ooffice,6152192,3118217,50.7,0.45563554763793945,0.06937813758850098
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/mr,9970564,3657494,36.7,0.6949779987335205,0.10770606994628906
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/nci,33553445,3200853,9.5,1.9637081623077393,0.11867856979370117
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/webster,41458703,12241183,29.5,2.4505088329315186,0.38168907165527344
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/reymont,6627202,1884299,28.4,0.4897572994232178,0.06769466400146484
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/dickens,10192446,3874696,38.0,0.7418031692504883,0.13183045387268066
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/mozilla,51220480,19331520,37.7,3.202139139175415,0.3575255870819092
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/osdb,10085684,3777572,37.5,0.6958365440368652,0.08561325073242188
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/x-ray,8474240,5957829,70.3,0.6743133068084717,0.13743329048156738
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/samba,21606400,5401879,25.0,1.5532429218292236,0.21571135520935059
0,ctx,16,262144,65536,131072,1000,0,datasets/silesia/sao,7251944,5354783,73.8,0.8041582107543945,0.10607337951660156
0,ctx,16,262144,65536,131072,1000,0,AVERAGE,18781209.09090909,6163665.909090909,32.8,1.247825557535345,0.16175762089816006
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/ooffice,6152192,3073057,50.0,0.6313443183898926,0.0690011978149414
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/mr,9970564,3677997,36.9,0.8767120838165283,0.10402727127075195
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/nci,33553445,2958206,8.8,2.5664827823638916,0.11119985580444336
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/webster,41458703,11999511,28.9,3.293741464614868,0.3879110813140869
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/reymont,6627202,1831918,27.6,0.6129472255706787,0.06715965270996094
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/dickens,10192446,3824245,37.5,0.9133541584014893,0.13089680671691895
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/mozilla,51220480,18952579,37.0,4.095433473587036,0.3408539295196533
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/osdb,10085684,3671919,36.4,0.8344736099243164,0.08243441581726074
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/x-ray,8474240,5933126,70.0,0.8056905269622803,0.12818694114685059
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/samba,21606400,5266212,24.4,1.739600658416748,0.12909173965454102
0,ctx,16,262144,65536,131072,1000,1,datasets/silesia/sao,7251944,5296660,73.0,0.6525373458862305,0.07690811157226562
0,ctx,16,262144,65536,131072,1000,1,AVERAGE,18781209.09090909,6044130.0,32.2,1.547483422539451,0.14797009121287952
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/ooffice,6152192,3076951,50.0,0.5069358348846436,0.06309795379638672
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/mr,9970564,3687339,37.0,0.758303165435791,0.09574508666992188
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/nci,33553445,2860824,8.5,2.2197303771972656,0.0991063117980957
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/webster,41458703,11946609,28.8,2.774811267852783,0.35543179512023926
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/reymont,6627202,1825459,27.5,0.5738723278045654,0.06434249877929688
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/dickens,10192446,3820730,37.5,0.7610692977905273,0.12360572814941406
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/mozilla,51220480,18952295,37.0,3.9834353923797607,0.36585259437561035
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/osdb,10085684,3665201,36.3,0.7847824096679688,0.07875752449035645
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/x-ray,8474240,5942369,70.1,0.7459003925323486,0.12712621688842773
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/samba,21606400,5188503,24.0,1.5160086154937744,0.11593103408813477
0,ctx,16,262144,65536,131072,1000,2,datasets/silesia/sao,7251944,5297957,73.1,0.6512157917022705,0.07636213302612305
0,ctx,16,262144,65536,131072,1000,2,AVERAGE,18781209.09090909,6024021.545454546,32.1,1.3887331702492454,0.14230535247109152
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/ooffice,6152192,3065082,49.8,0.5158615112304688,0.06541085243225098
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/mr,9970564,3696026,37.1,0.8453714847564697,0.10256791114807129
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/nci,33553445,2850030,8.5,2.371873140335083,0.10395336151123047
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/webster,41458703,12005914,29.0,3.0180423259735107,0.3650822639465332
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/reymont,6627202,1830433,27.6,0.6282899379730225,0.06172347068786621
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/dickens,10192446,3869568,38.0,0.8221631050109863,0.12264847755432129
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/mozilla,51220480,18910051,36.9,3.7396187782287598,0.3324930667877197
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/osdb,10085684,3665212,36.3,0.7775511741638184,0.07897257804870605
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/x-ray,8474240,5937419,70.1,0.7217152118682861,0.12907171249389648
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/samba,21606400,5189649,24.0,1.6008410453796387,0.1167142391204834
0,ctx,16,262144,65536,131072,1000,3,datasets/silesia/sao,7251944,5304168,73.1,0.6237587928771973,0.0768594741821289
0,ctx,16,262144,65536,131072,1000,3,AVERAGE,18781209.09090909,6029413.818181818,32.1,1.4240987734361128,0.1414088552648371
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/ooffice,6152192,3060559,49.7,0.5607576370239258,0.06524014472961426
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/mr,9970564,3702242,37.1,0.8001012802124023,0.09993982315063477
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/nci,33553445,2840425,8.5,2.358701467514038,0.10479950904846191
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/webster,41458703,11967380,28.9,3.064610242843628,0.36092376708984375
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/reymont,6627202,1844017,27.8,0.6918964385986328,0.06147432327270508
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/dickens,10192446,3866448,37.9,0.8249711990356445,0.12639427185058594
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/mozilla,51220480,18919052,36.9,3.7238152027130127,0.3331897258758545
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/osdb,10085684,3664876,36.3,0.786022424697876,0.07923245429992676
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/x-ray,8474240,5938363,70.1,0.7230350971221924,0.1341860294342041
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/samba,21606400,5183955,24.0,1.5858922004699707,0.11883378028869629
0,ctx,16,262144,65536,131072,1000,4,datasets/silesia/sao,7251944,5314219,73.3,0.6673271656036377,0.07911944389343262
0,ctx,16,262144,65536,131072,1000,4,AVERAGE,18781209.09090909,6027412.363636363,32.1,1.4351936687122693,0.14212120663036
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/ooffice,6152192,3118006,50.7,0.5160191059112549,0.07188749313354492
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/mr,9970564,3656872,36.7,0.7731504440307617,0.11206531524658203
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/nci,33553445,3186480,9.5,2.2781310081481934,0.13678288459777832
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/webster,41458703,12241154,29.5,2.8939437866210938,0.386629581451416
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/reymont,6627202,1882374,28.4,0.5482711791992188,0.06795716285705566
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/dickens,10192446,3874632,38.0,0.8452799320220947,0.1304175853729248
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/mozilla,51220480,19328006,37.7,3.765775680541992,0.36680006980895996
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/osdb,10085684,3777572,37.5,0.7446277141571045,0.08483505249023438
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/x-ray,8474240,5957829,70.3,0.7189393043518066,0.1420118808746338
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/samba,21606400,5400327,25.0,1.5337824821472168,0.13056397438049316
0,ctx,16,262144,65536,131072,0,0,datasets/silesia/sao,7251944,5354783,73.8,0.6525025367736816,0.0834815502166748
0,ctx,16,262144,65536,131072,0,0,AVERAGE,18781209.09090909,6161639.545454546,32.8,1.3882202885367654,0.15576659549366345
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/ooffice,6152192,3072899,49.9,0.5532512664794922,0.0666811466217041
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/mr,9970564,3677680,36.9,0.8795723915100098,0.09809637069702148
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/nci,33553445,2936114,8.8,2.3789947032928467,0.1098935604095459
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/webster,41458703,11999494,28.9,2.9535975456237793,0.3771998882293701
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/reymont,6627202,1829463,27.6,0.5878467559814453,0.06426048278808594
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/dickens,10192446,3824200,37.5,0.8024613857269287,0.1257610321044922
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/mozilla,51220480,18952509,37.0,4.041765928268433,0.3418605327606201
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/osdb,10085684,3671919,36.4,0.808741569519043,0.07822251319885254
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/x-ray,8474240,5933126,70.0,0.7258825302124023,0.13394761085510254
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/samba,21606400,5264712,24.4,1.524956464767456,0.1235206127166748
0,ctx,16,262144,65536,131072,0,1,datasets/silesia/sao,7251944,5296662,73.0,0.7230195999145508,0.1038508415222168
0,ctx,16,262144,65536,131072,0,1,AVERAGE,18781209.09090909,6041707.090909091,32.2,1.4527354673905806,0.14757223562760788
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/ooffice,6152192,3076741,50.0,0.6223387718200684,0.06433987617492676
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/mr,9970564,3683395,36.9,0.957871675491333,0.0951530933380127
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/nci,33553445,2830819,8.4,2.475672721862793,0.10483956336975098
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/webster,41458703,11946593,28.8,3.054368257522583,0.35930824279785156
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/reymont,6627202,1821596,27.5,0.6693747043609619,0.061098575592041016
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/dickens,10192446,3820635,37.5,0.8303344249725342,0.12927460670471191
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/mozilla,51220480,18953045,37.0,4.810739755630493,0.3321497440338135
0,ctx,16,262144,65536,131072,0,2,datasets/silesia/osdb,10085684,3665201,36.3,0.8751485347747803,0.08042144775390625
